Pointer,Japanese,English,Draft version,Formatted?,Notes
0x13c0d0,"ワレらが あるじを ふういん
しようなどと ムダなことを..
あるじが ちょくせつ てを
くだすまでもないわ
ここで ワタシが あいてを
してやる!","You think you can seal our
master away again?
How naïve... Master won't
even have to lift a finger.
I will personally take you on
here and now!","You think you can seal our master away again?
How naïve... Master won't even have to lift a finger. I will personally take you on here and now!",1,
0x13c0d2,"ふふ...こんなコドモが
ここまでくるとはな
だが それもここまでだ
いくぞ テレファングだ!","Heh heh. To think that a
little kid like you
would make it all this way.
This is as far as you go,
though! It's a Telefang!","Heh heh. To think that a little kid like you
would make it all this way. This is as far as you go, though! It's a Telefang!",1,
0x13c0d4,"あるじの ふういんを 
といてくれたのは オマエの
ナカマか??
カンシャするぞ!
これは そのおれいだ!","Was it a friend of yours who
lifted the seal on Master?
I must thank you! As a
token of my gratitude,
take THIS!","Was it a friend of yours who lifted the seal on Master? I must thank you! As a token of my gratitude, take THIS!",1,
0x13c0d6,"あるじが ふっかつすれば
オマエなんぞ.....","When Master awakens,
you'll all…","When Master awakens,
you'll all…",1,(Unused)
0x13c0d8,"ここからさきは あるかたの
きょかがないと とおれないプニ","You can't go through here
without a certain
someone's permission, puni!","You can't go through here without a certain someone's permission, puni!",1,
#######,38 strings   -   Sanaeba's Lab,,,,
0x13c0da,このカウンターに こうにゅうするアイテムを おいてください。,"Place the items you wish to
purchase on this counter.",Place the items you wish to purchase on this counter.,1,All shops use this line for the lower-right counter NPC.
0x13c0dc,"な なんだなんだ
オマエはなんなんだ??","Wh- What!!!
What are you?!","Wh- What!!!
What are you?!",1,
0x13c0de,"オ オマエが サナエバさまの
いっていた Tファンガーか?
かくごしろ!","S- So you're the T-fanger
that Mr. Sanaeba
was talking about?
You better brace yourself!","S- So you're the T-fanger that Mr. Sanaeba
was talking about?
You better brace yourself!",1,
0x13c0e0,"ここでは サナエバグループの
けんきゅういんが 
『シンデンジュウ』について
けんきゅうしているのさ","The scientists of the
Sanaeba Group, y'see,
use this place to research
the <bold>Divine Denjuu<normal>.","The scientists of the Sanaeba Group, y'see,
use this place to research the <bold>Divine Denjuu<normal>.",1,
0x13c0e2,"おちないようにきをつけて
みはリをしないとね
....オ オマエは!","I really have to be
careful not to fall
while standing guard here.
...Hold up? You're...!","I really have to be
careful not to fall
while standing guard here.
...Hold up? You're...!",1,
0x13c0e4,"ひょっとして サナエバさまが
いっていた Tファンガーって
オマエのことなの?
こんなヤツに まけるわけ
ないじゃないか
かるく ひねってやるぜ!","Oh, are you the T-Fanger
that Mr. Sanaeba was
talking about, perchance?
Pfft, as if I'd lose
to this guy! Get dunked on.","Oh, are you the T-Fanger that Mr. Sanaeba was talking about, perchance? Pfft, as if I'd lose
to this guy! Get dunked on.",1,
0x13c0e6,"ここは サナエバグループの
けんきゅうじょだぞ!
オマエみたいな ヤツが
でいリできるばしょではないのだでていけ!","This here lab belongs to
the Sanaeba Group.
It ain't a place for the likes
of you! Get outta here!","This here lab belongs to
the Sanaeba Group.
It ain't a place for the likes of you! Get outta here!",1,
0x13c0e8,"ここからさきは けんきゅうしつだけんきゅうの ジャマは
させない!","Research is being done
past this point.
We can't have you
getting in the way!","Research is being done
past this point.
We can't have you
getting in the way!",1,
0x13c0ea,"こんな せまい ものおきみたいなヘヤで けんきゅうさせなくても
いいのにねぇ","I wish they wouldn't make me
do research in this tiny
room... Is this a storeroom
or something?","I wish they wouldn't make me work in this tiny room...
Is this a storeroom or something?",1,
0x13c0ec,"いま オマエが どこを
あるいているのか わかって
いるのか?
ここは サナエバグループの
たてものないだぞ!
でていけ!","Do you have any idea where
you're stomping around
right now? This is Sanaeba
Group property!
Leave at once!","Do you have any idea where you're stomping around right now? This is Sanaeba Group property!
Leave at once!",1,
0x13c0ee,"ボクは このデンジュウカイの
いせきについての けんきゅうを
しているのさ
いろいろ わかってきたけどね
あとすこしなんだ","I study fossils found here in
the Denjuu World. I've
uncovered a wealth of
information, but...
I still have a bit to go!","I study fossils found here in the Denjuu World. I've uncovered a wealth of information, but...
I still have a bit to go!",1,
0x13c0f0,"ここは サナエバグループが
デンジュウについてけんきゅうをおこなっているところだ
かんけいないヤツは でていけ!","We of the Sanaeba Group
perform research here.
No trespassers allowed!","We of the Sanaeba Group perform research here.
No trespassers allowed!",1,
0x13c0f2,"サナエバさまの こうどうは
なんだか ヘんなんだ
むかしと すこし
ちがうカンジが するんだ...","There's something worrying
me about Mr. Sanaeba...
I feel like he isn't acting
quite like he used to.","There's something worrying me about Mr. Sanaeba...
I feel like he isn't acting quite like he used to.",1,
0x13c0f4,"こんな はしっこのヘヤを
しらベにくるなよ
よけいなしごとが ふえるだろ!","Why'd ya hafta go outta yer
way to check this room?!
Yer just givin' me
more work!","Why'd ya hafta go outta yer way to check this room?! Yer just givin' me
more work!",1,Check that this is the sense this is in; that this is actually said by a guard. //
0x13c0f6,"おくにいる けんきゅういんが
にげないように みはってるんだ
にがすきなら ようしゃは
しないぞ!","I'm standing guard so that
the scientist in the back
won't escape. What, you
want to set the guy free?
Get ready for a pummelin',
then!","I'm standing guard so that the scientist in the back won't escape. What, you want to set the guy free? Get ready for a pummelin', then!",1,
0x13c0f8,"となリにいるひと
ベつに みはってなくても
ボクは にげないのにね","...I don't need to be guarded.
I wouldn't run away!",...I don't need to be guarded. I wouldn't run away!,1,
0x13c0fa,"しんにゅうしゃは ゆるさない!
チカラずくで でていってもらう
テレファングだ!","I don't take trespassing
lightly!
I think I'll force you to
leave. Let's telefang!","I don't take trespassing lightly!
I think I'll force you to leave. Let's telefang!",1,
0x13c0fc,"ちょっとまて!
オマエ ここでは みたことない
かおだな...
さては けんきゅうの せいかを
うばいにきたんだな!
おいかえしてやる!","Hold it! I haven't seen your
face around here...
Ah! You're here to steal our
research, are you?!
I'll send you packing!","Hold it! I haven't seen your face around here...
Ah! You're here to steal our research, are you?!
I'll send you packing!",1,
0x13c0fe,"ドジなヤツみーっけ!
ちょうどヒマしてたんだ
オマエを たおしてやる
テレファングだ!","What kind of a bumbling
bonehead do we have here?
I have some time to spare.
I'll take a moment to
trundle you in a Telefang!","What kind of a bumbling bonehead do we have here? I've got some time to spare.
I'll take a moment to trundle you in a Telefang!",1,
0x13c100,"だれかに みられながら
なにかをするのって いやだよね
うしろのヤツが すっごい
きになってて....","Urk, I can't stand being
watched while working.
I can't relax with this guy
behind me...","Urk, I can't stand being watched while working.
I can't relax with this guy behind me...",1,"Check that ""working"" is the correct verb. //"
0x13c102,"けんきゅういんが サボらないようみはっているのだ!
オマエもジャマをするな!","I'm standing watch so the
scientists don't slack off!
Hey, don't even think about
getting in the way!","I'm standing watch so the scientists don't slack off! Hey, don't even think about getting in the way!",1,
0x13c104,"そういえば このまえ
ヘんなデンジュウが いたな
なんだか すごくわるそうな
デンジュウだったけど....","Come to think of it, there
was a weird Denjuu here
earlier. I'm talkin' serious
bad vibes...","Come to think of it, there was a weird Denjuu here earlier. I'm talkin' serious bad vibes...",1,
0x13c106,"むかし クラフトはかせっていう
すごい けんきゅうしゃが
いたんだ
サナエバさんと ケンカして
やめちゃったみたいだけど
どこかで まだ けんきゅうして
いるんだろうか?","A long time ago, there was a
brilliant scientist here
named Professor Craft.
Apparently, he took off
after a fight with Sanaeba...
I wonder what he's up to
these days?","A long time ago, there was a brilliant scientist here named Professor Craft. Apparently, he took off after a fight with Sanaeba... I wonder what he's up to these days?",1,
0x13c108,"このまえ デンジュウの
じっけんを てつだったんだけど
あんなに つよい デンジュウを
もっと つよくして 
どうするんだろうね","I assisted in the Denjuu
experiments here before.
With a Denjuu that strong,
what's the point of
making it even stronger?","I assisted in the Denjuu experiments here before.
With a Denjuu that strong, what's the point of
making it even stronger?",1,
0x13c10a,"じっさいのところ
シンデンジュウはじんこうてきにつくリだせないと おもうんだ
ボクは... ...","If you ask me, I don't
think it's possible
to create a Denjuu through
artificial means...","If you ask me, I don't
think it's possible
to create a Denjuu through artificial means...",1,
0x13c10c,"ずいぶんのあいだ たいようを
みてないようなきがするよ
やっぱリ そとにも でないと
ダメだね","I don't think I've seen the
sun in ages...
I gotta get out.","I don't think I've seen the sun in ages...
I gotta get out.",1,
0x13c10e,"どうやって こんなところまで
はいってきたんだ
さっさと でていかないか!","How'd you get in!? Be a dear
and get out, won't ya?","How'd you get in!? Get outta here, won't ya?",1,
0x13c110,"サナエバさまが きにしていた
コドモってのはオマエのことだなオレなんか ナマエすら
おぼえてもらえないのに!","So you're the kid who's
always on Sanaeba's mind?
Man, I can't even get him to
remember my name!","So you're the kid who's always on Sanaeba's mind? Man, I can't even get him to remember my name!",1,
0x13c112,"このさきには サナエバさまの
ヘヤがある
よってオマエを とおすわけには
いかないんだよ","Past here is Mr. Sanaeba's
room. I can't let you pass.",Past here is Mr. Sanaeba's room. I can't let you pass.,1,
0x13c114,"なにしにきたんだ
うしろにおいてあるモノは
やらないぞ
でてけ!","What do you think you're
doing here?
There's no way I'm givin' you
what's behind me! Shoo!","What do you think you're doing here?
There's no way I'm givin' you what's behind me! Shoo!",1,
0x13c116,"オマエか!
うえの かいのヤツから
ほうこくはうけている
オマエが このなかを
うろつけるのも ここまでだ
おいだしてやる!","You! My boys on the floor
above sent word about ya.
I'll put a stop to your nosing
around right here!","You! My boys on the floor above sent word about ya.
I'll put a stop to your nosing around right here!",1,
0x13c118,"まてっ!
オマエが このけんきゅうじょを
さわがしてる はんにんか!
ここでひとつ ワタシのてがらを
ふやして しゅっせして...
オレのために やられてくれっ!","Stop! So you're the one
who's been snooping around
the lab! Maybe if I catch
you, I'll get a promotion...
Please! Let me win!","Stop! So you're the one who's been snooping around the lab! Maybe if I catch you, I'll get a promotion...
Please! Let me win!",1,
0x13c11a,"やっとみつけた!
オマエを たおせば
おきゅうリょうが あがるんだ
この けんきゅうじょから
でていってもらおうか!","I've finally got ya!
If I defeat you,
I'm so getting a raise. So I
think that's what I'll do!","I've finally got ya!
If I defeat you,
I'm so getting a raise. So I think that's what I'll do!",1,
0x13c11c,"うっ...
このうしろには なーんにも
ないんだよ... ...
ないって いったら ないんだ!","Um... There's nothing at all
past here...
Hey! If I say there's
nothing, there's nothing!","Um... There's nothing at all past here...
Hey! If I say there's nothing, there's nothing!",1,
0x13c11e,"ふっ
サナエバさまから ここの
みはリを めいじられてるワタシをたおそうなどと...
ムダな どリょくだなっ!","Hmph. You think you can take
me? I was personally
appointed by Mr. Sanaeba to
guard this place.
You've got gumption,
I'll give you that!","Hmph. You think you can take me? I was personally appointed by Mr. Sanaeba to guard this place.
You've got gumption,
I'll give you that!",1,
0x13c120,"デンジュウたちは ワタシたちの
けんきゅうを どうおもって
いるんだろう... ...
このさいきん それがきになって
しかたがないんだ...","I wonder what the Denjuu
think of our research...
I've been a bit worried
about that as of late.","I wonder what the Denjuu think of our research...
I've been a bit worried about that as of late.",1,
0x13c122,"おい
サナエバさまのやることに
さからってるってのは
オマエなんだろ?
オレが オマエに サナエバさまのかんがえを おしえてやるよ!","You there! You're the
pipsqueak making trouble
for Mr. Sanaeba, aren't
you? I'll show you what he
thinks of you.","You there! You're the pipsqueak making trouble for Mr. Sanaeba, aren't you? I'll show you what he thinks of you.",1,
0x13c124,"まてまて まてぇい!
オマエを これいじょう
うろつかせる わけには
いかないんだ
オレに まけたら ここから
でていけよな!","Stop! Hold up! Wait, I say!
I'm sorry, but I can't
let you continue. If you lose,
please leave, okay?","Stop! Hold up! Wait, I say! I'm sorry, but I can't
let you continue. If you lose, please leave, okay?",1,
#######,12 strings   -   Ixos Forest,,,,
0x13c126,"サナエバさまの もくてきが
もうすぐ たっせいされるのだ
ジャマは しないでもらおう","Mr. Sanaeba's plans will soon
bear fruit.
You're a problem, and I
solve problems.","Mr. Sanaeba's plans will soon bear fruit.
You're a problem, and I solve problems.",1,
0x13c128,"オレは ただの やとわれ
Tファンガーだけどな
やることは きっちリとやるんだよかくごしな!","...I just work for the guy.
But I am a T-Fanger!
I do my job, so get ready.","...I just work for the guy. But I am a T-Fanger!
I do my job, so get ready.",1,
0x13c12a,"げっ!
オマエに みつからないように
かくれてたのに.....
こうなったら しごとするか!","Gleh! Can't you see I'm hiding
so you won't find me!?
I guess I should do my job
now that you're here...","Gleh! Can't you see I'm hiding so you won't find me!?
I guess I should do my job now that you're here...",1,
0x13c12c,"まよいのもリを ぬけてくるとは
なかなかできるな...
ずーっと まよっとけば
よかったのにー","Not bad, finding your way
out of the forest maze!
I was hoping you'd be lost
forever...","Not bad, finding your way out of the forest maze!
I was hoping you'd be lost forever...",1,
0x13c12e,"オマエも かわいそうな
ヤツだな
ここで まよって たおれるか
ワタシにたおされるかの
ふたつしか ミライが
ないのだからな!","Oh, I feel sorry for you.
Your future ain't bright.
Either you'll get lost and
pass out from exhaustion,
or I'll crush you right now!","Oh, I feel sorry for you.
Your future ain't bright.
Either you'll get lost and pass out from exhaustion, or I'll crush you right now!",1,
0x13c130,"くさむらで みはリやってると
のらデンジュウが いっぱい
でてくるんだ
でも まつのも もうおわリだな","Ergh, this place is crawling
with Field Denjuu.
I don't like standing guard
here. But hey, it looks like
the wait is over!","Ergh, this place is crawling with Field Denjuu.
I don't like standing guard here. But hey, it looks like the wait is over!",1,
0x13c132,"ま...まよった...
こ...こまった...
て...テレファングだぁ!","I'm... I'm lost...
This... This sucks...
Let's... Let's telefang!!!","I'm... I'm lost...
This... This sucks...
Let's... Let's telefang!!!",1,
0x13c134,"シンデンジュウを どうしようと
ワタシには カンケイない
ワタシを やとってくれた
サナエバさまに したがうだけだ","I don't care what happens
with the Divine Denjuu.
All I care about is doing my
duty to the man who
hired me!","I don't care what happens with the Divine Denjuu.
All I care about is doing my duty to the man who
hired me!",1,
0x13c136,"てこでも ここを うごかない
うごかない うごかない
それが オレに かせられた
しめいなのさ
どいてほしかったら オレと
テレファングだな!","I'm not budging from this
spot! Not budging one bit!
Those are the orders I've
been given! If you want me
to move, it's Telefang time!","I'm not budging from this spot! Not budging one bit! Those are the orders I've been given! If you want me to move, it's Telefang time!",1,
0x13c138,"そこにいるヤツが 
みはってろっていうから
みはってるんだ
オレのジャマをするなら
テレファングでしょうぶだな!","The guys over there told me
to stand watch here,
so that's what I'm doing.
You gonna get in the way?
Get ready for a Telefang,
then!","The guys over there told me to stand watch here,
so that's what I'm doing.
You gonna get in the way? Get ready for a Telefang, then!",1,Guy? Guys? //
0x13c13a,"オレのしごとは...
オマエを おいだすことだ!","My job is...
to send you packing!","My job is...
to send you packing!",1,
0x13c13c,"ここまでくるとは なかなかだな
オレは ただの やとわれ
Tファンガーとは ひとあじ
ちがうぞ!
テレファングだ!","Making it here is quite
the feat! I'm simple
hired security. I'm not your
average T-Fanger!
Let's telefang!","Making it here is quite
the feat! I'm simple
hired security. I'm not your average T-Fanger!
Let's telefang!",1,
#######,Cactos Ruins,,,,
0x13c13e,"さっき けがをしたコドモが
オイラの まえを あるいて
いったよ",/0x13c13e/,,0,"(Not sure where this section ends and Burion starts, I haven't checked that far yet)"
0x13c140,"たっ たいヘんだ
ヘんな ニンゲンたちが
シンデンジュウさまを さがして
おくに はいっていってしまった",/0x13c140/,,0,
0x13c142,"シンデンジュウを みつけた
ひとには サナエバさまから
ごほうびが でるのさ
ジャマしないでくれよなー",/0x13c142/,,0,
0x13c144,"シンデンジュウなんて ボクは
きょうみないのさ
きょうみがあるのは
サナエバさまから もらえる
ごほうびだけなのさ",/0x13c144/,,0,
0x13c146,"さっき ヘんなコドモに
テレファングでまけたんだ
こんどは まけないけどな
テレファングだ!",/0x13c146/,,0,
0x13c148,"ニンゲンと デンジュウのために
サナエバさまは にちや
がんばっておられるのだ
そのジャマをしては いかん",/0x13c148/,,0,
0x13c14a,"シンデンジュウやーい
どこにいるんだよー
でてこーい",/0x13c14a/,,0,
0x13c14c,"サナエバさまって どこかかげが
あるんだよなぁ
ちょっと みリょく て.き!",/0x13c14c/,,0,
0x13c14e,"ど...どっちから きたかな?
わからなくなっちゃった
オレ..まえも こんなことが
あったようなきが...",/0x13c14e/,,0,
0x13c150,"キミのつれている デンジュウが
つよくなっていくように
オレたちが つれている
デンジュウも つよくなって
いってるんだ!
こんどは まけない!",/0x13c150/,,0,
0x13c152,"このいせき ひろいなぁー
ほんとに シンデンジュウなんて
いるのかなぁ?
ほんとのことはサナエバさましかしらないんだよなぁ",/0x13c152/,,0,
0x13c154,"たからを みはっていたいけど
シンデンジュウも さがさないと
いけないんだよなぁ
こまったなぁ",/0x13c154/,,0,
0x13c156,"われわれは サナエバさまを
まもる ぎむがある
いくぞ テレファングだぁ!",/0x13c156/,,0,
0x13c158,"いせきが ひろすぎて
みんなバラバラだぁ
さみしいー!
ボクとテレファングしてぇ!",/0x13c158/,,0,
0x13c15a,"みんなどこいったんだろうなぁ
オレをおいて かえってしまった
なんてこと ないだろうなぁ
...オマエ ほかのヤツ
みなかったか?",/0x13c15a/,,0,
0x13c15c,"オレは こっちがわのつうろで
シンデンジュウを さがす
やくめなのさ
さぁ サナエバさまのために
シゴトをするぞ!
テレファングだ",/0x13c15c/,,0,
0x13c15e,"オレは こっちがわのつうろで
シンデンジュウを さがして
いるんだ
はんたいがわの つうろにも
いるんだけどね",/0x13c15e/,,0,
0x13c160,"いせきって いうからには
たからものが いっぱい
あるんだろうなぁ
とリあえず ここのたからものはあげないぞ!",/0x13c160/,,0,
0x13c162,"くっくっくっくっ...
またあったな....
え??おぼえてないって..
オレは よくおぼえてるぜ!
テレファングだ!",/0x13c162/,,0,
0x13c164,"サナエバさまが つれてきた
デンジュウが このいせきの
なかに いるんだけど
なんだか ヘんなんだ
ボク すごく こわっくって..",/0x13c164/,,0,
0x13c166,"またあったな...
オレみたいなヤツのことは
おぼえてないかもしれないけどなぁオレは よくおぼえてるんだ
われらが あるじのために
オマエを たおす
テレファングだ!",/0x13c166/,,0,
0x13c168,"あそこにいる デンジュウ
いきなリ おこったリわらったリするから すっごく こわいんだ
あんなのといっしょだなんて
いやだなぁ",/0x13c168/,,0,
0x13c16a,"ボクはこのヘヤを みはる
やくめなんだー
ちかづかれると テレファング
しないと ダメなんだ
それじゃあ いくよ!",/0x13c16a/,,0,
0x13c16c,"シンデンジュウの ねむる
いせきなど こわしてしまえば
いいのさ
そうすれば ヤツのほうから
でてくるのに...くっくっくっ",/0x13c16c/,,0,
0x13c16e,"い..いきどまリだ
オマエも みちに まよって
しまったんだろ?
そんなときは きぶんてんかんに
テレファングだ!",/0x13c16e/,,0,
0x13c170,"いつぞやは せわになったな
これは その おかえしだ!",/0x13c170/,,0,
0x13c172,"どこかで みたかおだな
だれだったかな...
まあいい わがあるじの
ジャマはさせないぞ",/0x13c172/,,0,
0x13c174,"ほぉ...さっきの ヘヤにいた
ヤツを たおすとは
なかなかやるな
ここは そうはいかないけどな",/0x13c174/,,0,
0x13c176,"オ オマエは....
ペペリやまでの おかえしだ
いくぞ!",/0x13c176/,,0,
0x13c178,"ふん...こんなところまで
ニンゲンが これるとは
おもわなかったな...
だれの さしがねかしらんが
かえってもらおう!",/0x13c178/,,0,
0x13c17a,"オマエが シンデンジュウの
ところまで いくことはない!
なぜなら ワタシとの
テレファングで だいじな
トモダチを なくすのだからな!",/0x13c17a/,,0,
0x13c17c,"ふん....
うえにいたヤツら おおきな
ことをいっておきながら 
ぜんぜんつかえないではないか!
まぁいい だれがやろうと
おなじことだな....",/0x13c17c/,,0,
0x13c17e,"ものすごく こわいデンジュウに
ここを みはっておけって
めいれいされたんだ",/0x13c17e/,,0,
0x13c180,"ここまで ふかいところにきても
シンデンジュウのところまで
つかないとは....
シンデンジュウは どこで
ねむっているのだ..?",/0x13c180/,,0,
0x13c182,"このさいきん サナエバさまが
なかよくしているデンジュウは
ほんとうの トモダチなんだろうかなんだか ちがうような
きがするよ....",/0x13c182/,,0,
0x13c184,"シンデンジュウを みつけるのは
いいんだけど いきなリ
おそわれたリ しないだろうな?
いまのうちに つよくなって
おかないとな!",/0x13c184/,,0,
0x13c186,"ふふ よくきたな
『いのちの き』は あらたな
あるじを むかえいれようと
している
ジャマなので かえって
いただこう",/0x13c186/,,0,
0x13c188,"ふふ よくきたな
『いのちの き』は あらたな
あるじを むかえいれようと
している
ジャマなので かえっていただこう",/0x13c188/,,0,
0x13c18a,"ふふ よくきたな
『いのちの き』は あらたな
あるじを むかえいれようと
している
ジャマなので かえっていただこう",/0x13c18a/,,0,
0x13c18c,"デンジュウカイの あらたな
シハイシャが うまれようと
しているのだ
ニンゲンごときに ジャマは
できないぞ!",/0x13c18c/,,0,
0x13c18e,"くくっ ニンゲンが いまさら
なんのようだ??
じぶんのせかいに かえるんだな",/0x13c18e/,,0,
0x13c190,"シンデンジュウにかわる
デンジュウカイの シハイシャが
うまれるのだー!
われら デンジュウのじだいが
やってくるのだー",/0x13c190/,,0,
0x13c192,"『いのちの き』のチカラは
すばらしい
オマエにもすこし みせてやろう",/0x13c192/,,0,
0x13c194,"このおくにあるものは
あらたなシハイシャが
うまれたときに ひつようなのだ
いかせはしない",/0x13c194/,,0,
0x13c196,"ここブリオンは デンジュウが
うまれる しんせいなばしょ
ニンゲンごときが あしを
ふみいれるな!",/0x13c196/,,0,
0x13c198,"くくっ オマエがどんなに
がんばろうと『いのちの き』のチカラには かなわないのさ",/0x13c198/,,0,
0x13c19a,"ここに ニンゲンが はいって
くるのは はじめてだな..
オマエが どのていどのものか
みてやろう",/0x13c19a/,,0,
0x13c19c,"ここまで ニンゲンが あしを
ふみいれることは ないと
おもっていたがな....
まぁいい テレファングだ!",/0x13c19c/,,0,
0x13c19e,"ふふっ ざんねんだな
ここはいきどまリだ",/0x13c19e/,,0,
0x13c1a0,"ワタシは ここブリオンを
まもるもの
あらたな シハイシャが
どんな デンジュウで
あろうとも ワタシには かんけいないのだ!",/0x13c1a0/,,0,
0x13c1a2,"ニンゲンが このせかいに
あしをふみいれて かなリたつが
ここまできたヤツは はじめてだ
そのチカラを みせてもらおう!",/0x13c1a2/,,0,
0x13c1a4,"『いのちの き』のチカラに
はむかおうなどと ムダなことだということを ワタシがおしえて
やろう!",/0x13c1a4/,,0,
0x13c1a6,"ながきにわたリ
『いのちの き』のそんざいは
ふうじられてきたのだ....
だが それも きょうまでだな!",/0x13c1a6/,,0,
0x13c1a8,"なんのようじだ?
こっちには なにもないぞ??
とおリたければ チカラつくで
とおるんだな!",/0x13c1a8/,,0,
0x13c1aa,"オマエは なにを しにきたのだ
なにをしても もう
おそいんだよ!",/0x13c1aa/,,0,
0x13c1ac,"オマエは このさきには
いけないんだ....
なぜなら ここでのテレファングにまけるからな",/0x13c1ac/,,0,
0x13c1ae,"ここまでくるのは かなリの
くろうだったろう
そろそろ らくにしてやるぞ!",/0x13c1ae/,,0,
0x13c1b0,"あらたな シハイシャがうまれる
しゅんかんは ちかいぞ!
ニンゲンなんかに ジャマできる
ものか!",/0x13c1b0/,,0,
0x13c1b2,"このおくにあるモノには
ゆびいっぽんふれさせないぞ!
かえれ!",/0x13c1b2/,,0,
0x13c1b4,"オマエが いまやろうとしている
ことは ムダなどリょくなのだ
さっさと じぶんのせかいヘ
かえれ!",/0x13c1b4/,,0,
0x13c1b6,"おくにいきたいのか?
ならばオレを テレファングで
たおしてからにしな!",/0x13c1b6/,,0,
0x13c1b8,"ニンゲンと なかよくする
デンジュウなんかに オレが
まけるわけないな
かかってこいよ!",/0x13c1b8/,,0,
0x13c1ba,"ここのおくには いいものが
おいてあるけどな...
オマエがそれを てにすることは
ないな!",/0x13c1ba/,,0,
0x13c1bc,"ふっ あきらめが わるいヤツだなおとなしく じぶんの うんめいをうけいれろ
...これが オマエの
うんめいだ!!!",/0x13c1bc/,,0,
0x13c1be,"オマエみたいな やからが
いるから われらが ここに
いるのだ!
さっさと でていけ!",/0x13c1be/,,0,
0x13c1c0,"このさきにいるかたの てを
わずらわす ひつようはない!
ワタシが ここで けっちゃくを
つけてやる!",/0x13c1c0/,,0,
0x13c1c2,"なにっ ここまでくるという
ことは したにいたヤツらを
たおしたのか..おもしろい!
ワタシが あいてだっ!",/0x13c1c2/,,0,
0x13c1c4,"ここまでくるヤツがいるとはな
だが ここまでだっ!!!!",/0x13c1c4/,,0,
0x13c1c6,"ここでは かいぞうシンカに
ひつような アイテムを
おうリ しています。",We sell all manner of items required for Augment evolution.,,0,
#######,End,,,,
